parcel_id,farmer_name,season,year,total_rainfall_mm,rainy_days,avg_temperature_c,max_temperature_c,min_temperature_c,avg_humidity_percent,avg_wind_speed_kmph,solar_radiation_mj,evapotranspiration_mm,drought_risk
AP_ANP_00385_C1,Ravi Teja,Kharif,2025,522.5,20,31.5,39.4,28.3,70.1,4.3,18.1,82.3,
AP_ANP_00385_C2,Bhavani S,Kharif,2025,522.5,20,31.5,39.4,28.3,70.1,4.3,18.1,82.3,
AP_ANP_00385_C3,Gopal Reddy,Kharif,2025,522.5,20,31.5,39.4,28.3,70.1,4.3,18.1,82.3,
AP_ANP_00385_C1,Ravi Teja,Rabi,2025,88.0,34,25.6,33.1,23.5,57.3,8.2,24.9,241.7,
AP_ANP_00385_C2,Bhavani S,Rabi,2025,88.0,34,25.6,33.1,23.5,57.3,8.2,24.9,241.7,
AP_ANP_00385_C3,Gopal Reddy,Rabi,2025,88.0,34,25.6,33.1,23.5,57.3,8.2,24.9,241.7,
AP_ANP_00385_C1,Ravi Teja,Summer,2025,41.6,21,30.2,36.7,26.8,41.6,6.3,14.9,143.0,
AP_ANP_00385_C2,Bhavani S,Summer,2025,41.6,21,30.2,36.7,26.8,41.6,6.3,14.9,143.0,
AP_ANP_00385_C3,Gopal Reddy,Summer,2025,41.6,21,30.2,36.7,26.8,41.6,6.3,14.9,143.0,
AP_ANP_00386_C1,Narasimha Rao,Kharif,2025,588.8,11,32.3,35.9,28.5,66.5,7.0,21.6,201.7,
AP_ANP_00386_C2,Ravi Teja,Kharif,2025,588.8,11,32.3,35.9,28.5,66.5,7.0,21.6,201.7,
AP_ANP_00386_C3,Bhavani S,Kharif,2025,588.8,11,32.3,35.9,28.5,66.5,7.0,21.6,201.7,
AP_ANP_00386_C1,Narasimha Rao,Rabi,2025,83.5,21,22.9,26.2,19.3,46.3,10.7,17.8,91.9,
AP_ANP_00386_C2,Ravi Teja,Rabi,2025,83.5,21,22.9,26.2,19.3,46.3,10.7,17.8,91.9,
AP_ANP_00386_C3,Bhavani S,Rabi,2025,83.5,21,22.9,26.2,19.3,46.3,10.7,17.8,91.9,
AP_ANP_00386_C1,Narasimha Rao,Summer,2025,26.3,15,30.4,33.9,24.4,44.7,14.2,28.5,289.5,
AP_ANP_00386_C2,Ravi Teja,Summer,2025,26.3,15,30.4,33.9,24.4,44.7,14.2,28.5,289.5,
AP_ANP_00386_C3,Bhavani S,Summer,2025,26.3,15,30.4,33.9,24.4,44.7,14.2,28.5,289.5,
AP_ANP_00387_C1,Anuradha V,Kharif,2025,254.2,23,33.9,40.2,31.5,75.5,15.3,20.9,261.7,
AP_ANP_00387_C2,Narasimha Rao,Kharif,2025,254.2,23,33.9,40.2,31.5,75.5,15.3,20.9,261.7,
AP_ANP_00387_C3,Ravi Teja,Kharif,2025,254.2,23,33.9,40.2,31.5,75.5,15.3,20.9,261.7,
AP_ANP_00387_C1,Anuradha V,Rabi,2025,98.1,42,26.2,30.8,23.5,69.8,10.3,23.3,256.8,
AP_ANP_00387_C2,Narasimha Rao,Rabi,2025,98.1,42,26.2,30.8,23.5,69.8,10.3,23.3,256.8,
AP_ANP_00387_C3,Ravi Teja,Rabi,2025,98.1,42,26.2,30.8,23.5,69.8,10.3,23.3,256.8,
AP_ANP_00387_C1,Anuradha V,Summer,2025,67.9,14,30.8,35.6,23.3,30.8,9.0,23.2,245.0,
AP_ANP_00387_C2,Narasimha Rao,Summer,2025,67.9,14,30.8,35.6,23.3,30.8,9.0,23.2,245.0,
AP_ANP_00387_C3,Ravi Teja,Summer,2025,67.9,14,30.8,35.6,23.3,30.8,9.0,23.2,245.0,
AP_ANP_00388_C1,Krishna Murthy,Kharif,2025,563.6,5,29.2,34.1,26.1,80.7,10.2,20.9,172.5,
AP_ANP_00388_C2,Anuradha V,Kharif,2025,563.6,5,29.2,34.1,26.1,80.7,10.2,20.9,172.5,
AP_ANP_00388_C3,Narasimha Rao,Kharif,2025,563.6,5,29.2,34.1,26.1,80.7,10.2,20.9,172.5,
AP_ANP_00388_C1,Krishna Murthy,Rabi,2025,90.0,36,21.1,28.5,14.1,51.0,11.3,23.1,168.6,
AP_ANP_00388_C2,Anuradha V,Rabi,2025,90.0,36,21.1,28.5,14.1,51.0,11.3,23.1,168.6,
AP_ANP_00388_C3,Narasimha Rao,Rabi,2025,90.0,36,21.1,28.5,14.1,51.0,11.3,23.1,168.6,
AP_ANP_00388_C1,Krishna Murthy,Summer,2025,39.2,16,41.0,45.1,36.0,24.4,9.9,21.3,85.0,
AP_ANP_00388_C2,Anuradha V,Summer,2025,39.2,16,41.0,45.1,36.0,24.4,9.9,21.3,85.0,
AP_ANP_00388_C3,Narasimha Rao,Summer,2025,39.2,16,41.0,45.1,36.0,24.4,9.9,21.3,85.0,
AP_ANP_00389_C1,Padma Kumari,Kharif,2025,455.3,16,26.4,33.0,21.8,60.5,12.4,25.1,219.8,
AP_ANP_00389_C2,Krishna Murthy,Kharif,2025,455.3,16,26.4,33.0,21.8,60.5,12.4,25.1,219.8,
AP_ANP_00389_C3,Anuradha V,Kharif,2025,455.3,16,26.4,33.0,21.8,60.5,12.4,25.1,219.8,
AP_ANP_00389_C1,Padma Kumari,Rabi,2025,81.2,41,22.7,26.7,19.8,51.3,4.4,12.2,155.7,
AP_ANP_00389_C2,Krishna Murthy,Rabi,2025,81.2,41,22.7,26.7,19.8,51.3,4.4,12.2,155.7,
AP_ANP_00389_C3,Anuradha V,Rabi,2025,81.2,41,22.7,26.7,19.8,51.3,4.4,12.2,155.7,
AP_ANP_00389_C1,Padma Kumari,Summer,2025,18.8,9,30.3,32.8,25.5,38.2,14.2,29.7,216.8,
AP_ANP_00389_C2,Krishna Murthy,Summer,2025,18.8,9,30.3,32.8,25.5,38.2,14.2,29.7,216.8,
AP_ANP_00389_C3,Anuradha V,Summer,2025,18.8,9,30.3,32.8,25.5,38.2,14.2,29.7,216.8,
AP_ANP_00390_C1,Subba Rao,Kharif,2025,347.9,41,31.2,35.0,27.3,72.9,5.4,15.7,247.1,
AP_ANP_00390_C2,Ramesh Kumar,Kharif,2025,347.9,41,31.2,35.0,27.3,72.9,5.4,15.7,247.1,
AP_ANP_00390_C3,Suresh Naidu,Kharif,2025,347.9,41,31.2,35.0,27.3,72.9,5.4,15.7,247.1,
AP_ANP_00390_C1,Subba Rao,Rabi,2025,41.7,24,18.3,25.4,12.2,58.9,16.5,28.0,294.1,
AP_ANP_00390_C2,Ramesh Kumar,Rabi,2025,41.7,24,18.3,25.4,12.2,58.9,16.5,28.0,294.1,
AP_ANP_00390_C3,Suresh Naidu,Rabi,2025,41.7,24,18.3,25.4,12.2,58.9,16.5,28.0,294.1,
AP_ANP_00390_C1,Subba Rao,Summer,2025,70.0,30,36.0,38.5,29.9,25.8,13.9,29.4,115.1,
AP_ANP_00390_C2,Ramesh Kumar,Summer,2025,70.0,30,36.0,38.5,29.9,25.8,13.9,29.4,115.1,
AP_ANP_00390_C3,Suresh Naidu,Summer,2025,70.0,30,36.0,38.5,29.9,25.8,13.9,29.4,115.1,
AP_ANP_00391_C1,Vijayalakshmi,Kharif,2025,257.4,2,29.5,33.1,24.4,76.2,8.0,27.5,168.4,
AP_ANP_00391_C2,Subba Rao,Kharif,2025,257.4,2,29.5,33.1,24.4,76.2,8.0,27.5,168.4,
AP_ANP_00391_C3,Ramesh Kumar,Kharif,2025,257.4,2,29.5,33.1,24.4,76.2,8.0,27.5,168.4,
AP_ANP_00391_C1,Vijayalakshmi,Rabi,2025,123.9,19,25.0,29.5,22.9,63.2,8.5,16.9,176.5,
AP_ANP_00391_C2,Subba Rao,Rabi,2025,123.9,19,25.0,29.5,22.9,63.2,8.5,16.9,176.5,
AP_ANP_00391_C3,Ramesh Kumar,Rabi,2025,123.9,19,25.0,29.5,22.9,63.2,8.5,16.9,176.5,
AP_ANP_00391_C1,Vijayalakshmi,Summer,2025,33.6,10,38.7,41.7,32.0,37.8,17.8,12.4,224.8,
AP_ANP_00391_C2,Subba Rao,Summer,2025,33.6,10,38.7,41.7,32.0,37.8,17.8,12.4,224.8,
AP_ANP_00391_C3,Ramesh Kumar,Summer,2025,33.6,10,38.7,41.7,32.0,37.8,17.8,12.4,224.8,
AP_ANP_00392_C1,Nagarjuna Reddy,Kharif,2025,351.2,10,24.4,26.5,18.9,67.1,10.5,27.7,71.0,
AP_ANP_00392_C2,Vijayalakshmi,Kharif,2025,351.2,10,24.4,26.5,18.9,67.1,10.5,27.7,71.0,
AP_ANP_00392_C3,Subba Rao,Kharif,2025,351.2,10,24.4,26.5,18.9,67.1,10.5,27.7,71.0,
AP_ANP_00392_C1,Nagarjuna Reddy,Rabi,2025,108.6,2,26.2,33.8,23.7,60.1,17.3,28.6,63.5,
AP_ANP_00392_C2,Vijayalakshmi,Rabi,2025,108.6,2,26.2,33.8,23.7,60.1,17.3,28.6,63.5,
AP_ANP_00392_C3,Subba Rao,Rabi,2025,108.6,2,26.2,33.8,23.7,60.1,17.3,28.6,63.5,
AP_ANP_00392_C1,Nagarjuna Reddy,Summer,2025,36.0,20,39.8,47.7,37.3,41.4,16.8,20.6,205.9,
AP_ANP_00392_C2,Vijayalakshmi,Summer,2025,36.0,20,39.8,47.7,37.3,41.4,16.8,20.6,205.9,
AP_ANP_00392_C3,Subba Rao,Summer,2025,36.0,20,39.8,47.7,37.3,41.4,16.8,20.6,205.9,
AP_ANP_00393_C1,Venkat Ramaiah,Kharif,2025,582.1,16,27.6,32.3,21.1,67.9,13.0,29.8,228.3,
AP_ANP_00393_C2,Nagarjuna Reddy,Kharif,2025,582.1,16,27.6,32.3,21.1,67.9,13.0,29.8,228.3,
AP_ANP_00393_C3,Vijayalakshmi,Kharif,2025,582.1,16,27.6,32.3,21.1,67.9,13.0,29.8,228.3,
AP_ANP_00393_C1,Venkat Ramaiah,Rabi,2025,41.3,24,29.5,34.6,27.5,60.0,7.7,24.2,171.0,
AP_ANP_00393_C2,Nagarjuna Reddy,Rabi,2025,41.3,24,29.5,34.6,27.5,60.0,7.7,24.2,171.0,
AP_ANP_00393_C3,Vijayalakshmi,Rabi,2025,41.3,24,29.5,34.6,27.5,60.0,7.7,24.2,171.0,
AP_ANP_00393_C1,Venkat Ramaiah,Summer,2025,97.8,23,40.5,44.0,34.1,32.6,15.1,17.0,142.0,
AP_ANP_00393_C2,Nagarjuna Reddy,Summer,2025,97.8,23,40.5,44.0,34.1,32.6,15.1,17.0,142.0,
AP_ANP_00393_C3,Vijayalakshmi,Summer,2025,97.8,23,40.5,44.0,34.1,32.6,15.1,17.0,142.0,
AP_ANP_00394_C1,Gopal Reddy,Kharif,2025,281.1,32,31.1,38.5,27.2,55.1,17.6,17.1,288.4,
AP_ANP_00394_C2,Venkat Ramaiah,Kharif,2025,281.1,32,31.1,38.5,27.2,55.1,17.6,17.1,288.4,
AP_ANP_00394_C3,Nagarjuna Reddy,Kharif,2025,281.1,32,31.1,38.5,27.2,55.1,17.6,17.1,288.4,
AP_ANP_00394_C1,Gopal Reddy,Rabi,2025,27.0,35,26.5,31.8,24.0,56.0,14.9,19.6,250.1,
AP_ANP_00394_C2,Venkat Ramaiah,Rabi,2025,27.0,35,26.5,31.8,24.0,56.0,14.9,19.6,250.1,
AP_ANP_00394_C3,Nagarjuna Reddy,Rabi,2025,27.0,35,26.5,31.8,24.0,56.0,14.9,19.6,250.1,
AP_ANP_00394_C1,Gopal Reddy,Summer,2025,25.4,40,35.1,37.5,28.2,47.5,7.5,21.9,122.5,
AP_ANP_00394_C2,Venkat Ramaiah,Summer,2025,25.4,40,35.1,37.5,28.2,47.5,7.5,21.9,122.5,
AP_ANP_00394_C3,Nagarjuna Reddy,Summer,2025,25.4,40,35.1,37.5,28.2,47.5,7.5,21.9,122.5,
AP_ANP_00395_C1,Bhavani S,Kharif,2025,495.4,20,27.5,30.5,20.8,65.0,6.8,19.5,137.6,
AP_ANP_00395_C2,Gopal Reddy,Kharif,2025,495.4,20,27.5,30.5,20.8,65.0,6.8,19.5,137.6,
AP_ANP_00395_C3,Venkat Ramaiah,Kharif,2025,495.4,20,27.5,30.5,20.8,65.0,6.8,19.5,137.6,
AP_ANP_00395_C1,Bhavani S,Rabi,2025,131.6,31,19.5,24.2,12.5,57.0,17.6,27.7,106.8,
AP_ANP_00395_C2,Gopal Reddy,Rabi,2025,131.6,31,19.5,24.2,12.5,57.0,17.6,27.7,106.8,
AP_ANP_00395_C3,Venkat Ramaiah,Rabi,2025,131.6,31,19.5,24.2,12.5,57.0,17.6,27.7,106.8,
AP_ANP_00395_C1,Bhavani S,Summer,2025,0.8,2,35.9,42.0,33.3,38.6,15.3,19.8,68.1,
AP_ANP_00395_C2,Gopal Reddy,Summer,2025,0.8,2,35.9,42.0,33.3,38.6,15.3,19.8,68.1,
AP_ANP_00395_C3,Venkat Ramaiah,Summer,2025,0.8,2,35.9,42.0,33.3,38.6,15.3,19.8,68.1,
AP_ANP_00396_C1,Ravi Teja,Kharif,2025,564.5,5,27.8,34.2,22.2,58.0,3.9,26.0,145.8,
AP_ANP_00396_C2,Bhavani S,Kharif,2025,564.5,5,27.8,34.2,22.2,58.0,3.9,26.0,145.8,
AP_ANP_00396_C3,Gopal Reddy,Kharif,2025,564.5,5,27.8,34.2,22.2,58.0,3.9,26.0,145.8,
AP_ANP_00396_C1,Ravi Teja,Rabi,2025,62.9,37,23.4,29.0,17.8,50.4,8.5,28.3,175.8,
AP_ANP_00396_C2,Bhavani S,Rabi,2025,62.9,37,23.4,29.0,17.8,50.4,8.5,28.3,175.8,
AP_ANP_00396_C3,Gopal Reddy,Rabi,2025,62.9,37,23.4,29.0,17.8,50.4,8.5,28.3,175.8,
AP_ANP_00396_C1,Ravi Teja,Summer,2025,46.5,15,42.0,44.3,38.5,37.3,14.9,12.9,263.8,
AP_ANP_00396_C2,Bhavani S,Summer,2025,46.5,15,42.0,44.3,38.5,37.3,14.9,12.9,263.8,
AP_ANP_00396_C3,Gopal Reddy,Summer,2025,46.5,15,42.0,44.3,38.5,37.3,14.9,12.9,263.8,
AP_ANP_00397_C1,Narasimha Rao,Kharif,2025,513.3,16,28.3,31.5,25.5,65.4,17.6,27.6,273.3,
AP_ANP_00397_C2,Ravi Teja,Kharif,2025,513.3,16,28.3,31.5,25.5,65.4,17.6,27.6,273.3,
AP_ANP_00397_C3,Bhavani S,Kharif,2025,513.3,16,28.3,31.5,25.5,65.4,17.6,27.6,273.3,
AP_ANP_00397_C1,Narasimha Rao,Rabi,2025,135.2,9,24.5,32.2,17.4,59.4,8.0,19.2,155.8,
AP_ANP_00397_C2,Ravi Teja,Rabi,2025,135.2,9,24.5,32.2,17.4,59.4,8.0,19.2,155.8,
AP_ANP_00397_C3,Bhavani S,Rabi,2025,135.2,9,24.5,32.2,17.4,59.4,8.0,19.2,155.8,
AP_ANP_00397_C1,Narasimha Rao,Summer,2025,62.6,35,33.4,37.8,26.5,53.9,11.5,12.8,94.2,
AP_ANP_00397_C2,Ravi Teja,Summer,2025,62.6,35,33.4,37.8,26.5,53.9,11.5,12.8,94.2,
AP_ANP_00397_C3,Bhavani S,Summer,2025,62.6,35,33.4,37.8,26.5,53.9,11.5,12.8,94.2,
AP_ANP_00398_C1,Anuradha V,Kharif,2025,596.0,2,29.6,33.3,22.0,83.5,15.4,24.6,70.6,
AP_ANP_00398_C2,Narasimha Rao,Kharif,2025,596.0,2,29.6,33.3,22.0,83.5,15.4,24.6,70.6,
AP_ANP_00398_C3,Ravi Teja,Kharif,2025,596.0,2,29.6,33.3,22.0,83.5,15.4,24.6,70.6,
AP_ANP_00398_C1,Anuradha V,Rabi,2025,74.4,39,24.7,29.6,18.2,45.6,6.1,17.3,136.5,
AP_ANP_00398_C2,Narasimha Rao,Rabi,2025,74.4,39,24.7,29.6,18.2,45.6,6.1,17.3,136.5,
AP_ANP_00398_C3,Ravi Teja,Rabi,2025,74.4,39,24.7,29.6,18.2,45.6,6.1,17.3,136.5,
AP_ANP_00398_C1,Anuradha V,Summer,2025,74.7,5,40.2,43.1,37.7,33.2,12.6,20.5,277.0,
AP_ANP_00398_C2,Narasimha Rao,Summer,2025,74.7,5,40.2,43.1,37.7,33.2,12.6,20.5,277.0,
AP_ANP_00398_C3,Ravi Teja,Summer,2025,74.7,5,40.2,43.1,37.7,33.2,12.6,20.5,277.0,
AP_ANP_00399_C1,Krishna Murthy,Kharif,2025,395.3,44,26.9,29.8,20.0,70.0,17.0,23.2,135.9,
AP_ANP_00399_C2,Anuradha V,Kharif,2025,395.3,44,26.9,29.8,20.0,70.0,17.0,23.2,135.9,
AP_ANP_00399_C3,Narasimha Rao,Kharif,2025,395.3,44,26.9,29.8,20.0,70.0,17.0,23.2,135.9,
AP_ANP_00399_C1,Krishna Murthy,Rabi,2025,40.0,26,21.2,27.3,16.3,47.7,17.9,25.1,288.1,
AP_ANP_00399_C2,Anuradha V,Rabi,2025,40.0,26,21.2,27.3,16.3,47.7,17.9,25.1,288.1,
AP_ANP_00399_C3,Narasimha Rao,Rabi,2025,40.0,26,21.2,27.3,16.3,47.7,17.9,25.1,288.1,
AP_ANP_00399_C1,Krishna Murthy,Summer,2025,83.5,35,40.8,44.4,37.9,48.5,11.7,15.0,156.2,
AP_ANP_00399_C2,Anuradha V,Summer,2025,83.5,35,40.8,44.4,37.9,48.5,11.7,15.0,156.2,
AP_ANP_00399_C3,Narasimha Rao,Summer,2025,83.5,35,40.8,44.4,37.9,48.5,11.7,15.0,156.2,
AP_ANP_00400_C1,Padma Kumari,Kharif,2025,434.4,41,24.2,27.2,20.0,55.5,9.4,18.5,249.6,
AP_ANP_00400_C2,Krishna Murthy,Kharif,2025,434.4,41,24.2,27.2,20.0,55.5,9.4,18.5,249.6,
AP_ANP_00400_C3,Anuradha V,Kharif,2025,434.4,41,24.2,27.2,20.0,55.5,9.4,18.5,249.6,
AP_ANP_00400_C1,Padma Kumari,Rabi,2025,88.1,20,24.9,28.2,20.1,65.6,16.7,17.9,174.7,
AP_ANP_00400_C2,Krishna Murthy,Rabi,2025,88.1,20,24.9,28.2,20.1,65.6,16.7,17.9,174.7,
AP_ANP_00400_C3,Anuradha V,Rabi,2025,88.1,20,24.9,28.2,20.1,65.6,16.7,17.9,174.7,
AP_ANP_00400_C1,Padma Kumari,Summer,2025,95.9,8,38.8,45.4,35.3,46.2,3.7,27.3,52.5,
AP_ANP_00400_C2,Krishna Murthy,Summer,2025,95.9,8,38.8,45.4,35.3,46.2,3.7,27.3,52.5,
AP_ANP_00400_C3,Anuradha V,Summer,2025,95.9,8,38.8,45.4,35.3,46.2,3.7,27.3,52.5,
AP_ANP_00401_C1,Srinivas Reddy,Kharif,2025,624.8,43,30.3,32.5,23.5,64.7,12.0,24.8,126.0,
AP_ANP_00401_C2,Padma Kumari,Kharif,2025,624.8,43,30.3,32.5,23.5,64.7,12.0,24.8,126.0,
AP_ANP_00401_C3,Krishna Murthy,Kharif,2025,624.8,43,30.3,32.5,23.5,64.7,12.0,24.8,126.0,
AP_ANP_00401_C1,Srinivas Reddy,Rabi,2025,86.2,24,27.0,29.2,24.8,53.9,3.4,25.3,129.5,
AP_ANP_00401_C2,Padma Kumari,Rabi,2025,86.2,24,27.0,29.2,24.8,53.9,3.4,25.3,129.5,
AP_ANP_00401_C3,Krishna Murthy,Rabi,2025,86.2,24,27.0,29.2,24.8,53.9,3.4,25.3,129.5,
AP_ANP_00401_C1,Srinivas Reddy,Summer,2025,79.6,17,35.2,37.6,31.7,35.9,15.1,15.0,224.6,
AP_ANP_00401_C2,Padma Kumari,Summer,2025,79.6,17,35.2,37.6,31.7,35.9,15.1,15.0,224.6,
AP_ANP_00401_C3,Krishna Murthy,Summer,2025,79.6,17,35.2,37.6,31.7,35.9,15.1,15.0,224.6,
AP_ANP_00402_C1,Venkatesh Rao,Kharif,2025,562.1,10,27.3,32.6,20.9,64.7,13.6,21.6,219.7,
AP_ANP_00402_C2,Srinivas Reddy,Kharif,2025,562.1,10,27.3,32.6,20.9,64.7,13.6,21.6,219.7,
AP_ANP_00402_C3,Padma Kumari,Kharif,2025,562.1,10,27.3,32.6,20.9,64.7,13.6,21.6,219.7,
AP_ANP_00402_C1,Venkatesh Rao,Rabi,2025,133.6,19,23.2,30.4,18.5,52.4,13.7,27.6,60.8,
AP_ANP_00402_C2,Srinivas Reddy,Rabi,2025,133.6,19,23.2,30.4,18.5,52.4,13.7,27.6,60.8,
AP_ANP_00402_C3,Padma Kumari,Rabi,2025,133.6,19,23.2,30.4,18.5,52.4,13.7,27.6,60.8,
AP_ANP_00402_C1,Venkatesh Rao,Summer,2025,57.4,30,40.2,45.8,35.6,33.9,8.0,13.6,190.7,
AP_ANP_00402_C2,Srinivas Reddy,Summer,2025,57.4,30,40.2,45.8,35.6,33.9,8.0,13.6,190.7,
AP_ANP_00402_C3,Padma Kumari,Summer,2025,57.4,30,40.2,45.8,35.6,33.9,8.0,13.6,190.7,
AP_ANP_00403_C1,Lakshmi Reddy,Kharif,2025,441.6,21,25.0,28.9,21.1,73.4,12.9,23.2,173.6,
AP_ANP_00403_C2,Venkatesh Rao,Kharif,2025,441.6,21,25.0,28.9,21.1,73.4,12.9,23.2,173.6,
AP_ANP_00403_C3,Srinivas Reddy,Kharif,2025,441.6,21,25.0,28.9,21.1,73.4,12.9,23.2,173.6,
AP_ANP_00403_C1,Lakshmi Reddy,Rabi,2025,47.5,20,22.6,28.1,17.1,56.3,14.2,21.2,76.2,
AP_ANP_00403_C2,Venkatesh Rao,Rabi,2025,47.5,20,22.6,28.1,17.1,56.3,14.2,21.2,76.2,
AP_ANP_00403_C3,Srinivas Reddy,Rabi,2025,47.5,20,22.6,28.1,17.1,56.3,14.2,21.2,76.2,
AP_ANP_00403_C1,Lakshmi Reddy,Summer,2025,85.8,21,33.7,35.8,30.6,54.0,17.1,21.4,299.3,
AP_ANP_00403_C2,Venkatesh Rao,Summer,2025,85.8,21,33.7,35.8,30.6,54.0,17.1,21.4,299.3,
AP_ANP_00403_C3,Srinivas Reddy,Summer,2025,85.8,21,33.7,35.8,30.6,54.0,17.1,21.4,299.3,
AP_ANP_00404_C1,Suresh Naidu,Kharif,2025,459.9,23,29.4,34.9,23.6,66.8,15.7,17.3,138.6,
AP_ANP_00404_C2,Lakshmi Reddy,Kharif,2025,459.9,23,29.4,34.9,23.6,66.8,15.7,17.3,138.6,
AP_ANP_00404_C3,Venkatesh Rao,Kharif,2025,459.9,23,29.4,34.9,23.6,66.8,15.7,17.3,138.6,
AP_ANP_00404_C1,Suresh Naidu,Rabi,2025,137.8,7,28.8,35.7,24.3,69.3,17.9,20.5,188.5,
AP_ANP_00404_C2,Lakshmi Reddy,Rabi,2025,137.8,7,28.8,35.7,24.3,69.3,17.9,20.5,188.5,
AP_ANP_00404_C3,Venkatesh Rao,Rabi,2025,137.8,7,28.8,35.7,24.3,69.3,17.9,20.5,188.5,
AP_ANP_00404_C1,Suresh Naidu,Summer,2025,53.0,39,33.9,37.2,26.6,22.6,10.2,22.1,198.4,
AP_ANP_00404_C2,Lakshmi Reddy,Summer,2025,53.0,39,33.9,37.2,26.6,22.6,10.2,22.1,198.4,
AP_ANP_00404_C3,Venkatesh Rao,Summer,2025,53.0,39,33.9,37.2,26.6,22.6,10.2,22.1,198.4,
AP_ANP_00405_C1,Ramesh Kumar,Kharif,2025,505.8,23,29.0,34.3,23.3,55.5,4.4,20.5,98.4,
AP_ANP_00405_C2,Suresh Naidu,Kharif,2025,505.8,23,29.0,34.3,23.3,55.5,4.4,20.5,98.4,
AP_ANP_00405_C3,Lakshmi Reddy,Kharif,2025,505.8,23,29.0,34.3,23.3,55.5,4.4,20.5,98.4,
AP_ANP_00405_C1,Ramesh Kumar,Rabi,2025,47.1,16,25.9,33.4,21.4,67.3,17.4,12.4,126.6,
AP_ANP_00405_C2,Suresh Naidu,Rabi,2025,47.1,16,25.9,33.4,21.4,67.3,17.4,12.4,126.6,
AP_ANP_00405_C3,Lakshmi Reddy,Rabi,2025,47.1,16,25.9,33.4,21.4,67.3,17.4,12.4,126.6,
AP_ANP_00405_C1,Ramesh Kumar,Summer,2025,66.6,10,40.7,44.8,36.4,29.0,10.7,28.7,268.6,
AP_ANP_00405_C2,Suresh Naidu,Summer,2025,66.6,10,40.7,44.8,36.4,29.0,10.7,28.7,268.6,
AP_ANP_00405_C3,Lakshmi Reddy,Summer,2025,66.6,10,40.7,44.8,36.4,29.0,10.7,28.7,268.6,
AP_ANP_00406_C1,Subba Rao,Kharif,2025,303.8,40,25.7,28.4,20.3,65.7,3.4,19.1,125.8,
AP_ANP_00406_C2,Ramesh Kumar,Kharif,2025,303.8,40,25.7,28.4,20.3,65.7,3.4,19.1,125.8,
AP_ANP_00406_C3,Suresh Naidu,Kharif,2025,303.8,40,25.7,28.4,20.3,65.7,3.4,19.1,125.8,
AP_ANP_00406_C1,Subba Rao,Rabi,2025,112.9,16,18.7,22.0,14.5,54.7,8.5,29.3,161.0,
AP_ANP_00406_C2,Ramesh Kumar,Rabi,2025,112.9,16,18.7,22.0,14.5,54.7,8.5,29.3,161.0,
AP_ANP_00406_C3,Suresh Naidu,Rabi,2025,112.9,16,18.7,22.0,14.5,54.7,8.5,29.3,161.0,
AP_ANP_00406_C1,Subba Rao,Summer,2025,75.5,2,39.0,43.5,34.1,29.3,6.8,21.5,122.7,
AP_ANP_00406_C2,Ramesh Kumar,Summer,2025,75.5,2,39.0,43.5,34.1,29.3,6.8,21.5,122.7,
AP_ANP_00406_C3,Suresh Naidu,Summer,2025,75.5,2,39.0,43.5,34.1,29.3,6.8,21.5,122.7,
AP_ANP_00407_C1,Vijayalakshmi,Kharif,2025,525.0,6,28.7,33.1,24.5,68.8,7.8,28.1,174.2,
AP_ANP_00407_C2,Subba Rao,Kharif,2025,525.0,6,28.7,33.1,24.5,68.8,7.8,28.1,174.2,
AP_ANP_00407_C3,Ramesh Kumar,Kharif,2025,525.0,6,28.7,33.1,24.5,68.8,7.8,28.1,174.2,
AP_ANP_00407_C1,Vijayalakshmi,Rabi,2025,98.0,25,20.2,24.9,14.8,56.2,10.1,12.9,270.5,
AP_ANP_00407_C2,Subba Rao,Rabi,2025,98.0,25,20.2,24.9,14.8,56.2,10.1,12.9,270.5,
AP_ANP_00407_C3,Ramesh Kumar,Rabi,2025,98.0,25,20.2,24.9,14.8,56.2,10.1,12.9,270.5,
AP_ANP_00407_C1,Vijayalakshmi,Summer,2025,44.4,11,37.1,40.6,30.9,24.9,4.5,28.4,103.8,
AP_ANP_00407_C2,Subba Rao,Summer,2025,44.4,11,37.1,40.6,30.9,24.9,4.5,28.4,103.8,
AP_ANP_00407_C3,Ramesh Kumar,Summer,2025,44.4,11,37.1,40.6,30.9,24.9,4.5,28.4,103.8,
AP_ANP_00408_C1,Nagarjuna Reddy,Kharif,2025,331.8,8,25.8,30.4,19.6,55.4,11.5,29.1,199.4,
AP_ANP_00408_C2,Vijayalakshmi,Kharif,2025,331.8,8,25.8,30.4,19.6,55.4,11.5,29.1,199.4,
AP_ANP_00408_C3,Subba Rao,Kharif,2025,331.8,8,25.8,30.4,19.6,55.4,11.5,29.1,199.4,
AP_ANP_00408_C1,Nagarjuna Reddy,Rabi,2025,21.9,18,22.2,24.8,17.9,44.3,6.4,27.2,127.1,
AP_ANP_00408_C2,Vijayalakshmi,Rabi,2025,21.9,18,22.2,24.8,17.9,44.3,6.4,27.2,127.1,
AP_ANP_00408_C3,Subba Rao,Rabi,2025,21.9,18,22.2,24.8,17.9,44.3,6.4,27.2,127.1,
AP_ANP_00408_C1,Nagarjuna Reddy,Summer,2025,99.2,28,30.5,33.7,23.2,24.5,15.1,29.4,169.5,
