parcel_id,farmer_name,season,year,NDVI,EVI,SAVI,NDWI,Red,Green,Blue,NIR,SWIR1,SWIR2,cloud_cover_percent,image_source
AP_ANP_00373_C1,Bhavani S,Rabi,2025,0.502,0.157,0.428,0.066,0.155,0.445,0.146,0.367,0.496,0.246,11.98,
AP_ANP_00373_C2,Gopal Reddy,Rabi,2025,0.502,0.157,0.428,0.066,0.155,0.445,0.146,0.367,0.496,0.246,11.98,
AP_ANP_00373_C3,Venkat Ramaiah,Rabi,2025,0.502,0.157,0.428,0.066,0.155,0.445,0.146,0.367,0.496,0.246,11.98,
AP_ANP_00373_C1,Bhavani S,Summer,2025,0.238,0.717,0.533,0.027,0.134,0.293,0.274,0.378,0.303,0.433,3.45,
AP_ANP_00373_C2,Gopal Reddy,Summer,2025,0.238,0.717,0.533,0.027,0.134,0.293,0.274,0.378,0.303,0.433,3.45,
AP_ANP_00373_C3,Venkat Ramaiah,Summer,2025,0.238,0.717,0.533,0.027,0.134,0.293,0.274,0.378,0.303,0.433,3.45,
AP_ANP_00374_C1,Ravi Teja,Kharif,2025,0.802,0.558,0.378,0.254,0.124,0.317,0.073,0.473,0.144,0.053,19.4,
AP_ANP_00374_C2,Bhavani S,Kharif,2025,0.802,0.558,0.378,0.254,0.124,0.317,0.073,0.473,0.144,0.053,19.4,
AP_ANP_00374_C3,Gopal Reddy,Kharif,2025,0.802,0.558,0.378,0.254,0.124,0.317,0.073,0.473,0.144,0.053,19.4,
AP_ANP_00374_C1,Ravi Teja,Rabi,2025,0.551,0.234,0.532,0.244,0.086,0.362,0.237,0.273,0.506,0.128,12.26,
AP_ANP_00374_C2,Bhavani S,Rabi,2025,0.551,0.234,0.532,0.244,0.086,0.362,0.237,0.273,0.506,0.128,12.26,
AP_ANP_00374_C3,Gopal Reddy,Rabi,2025,0.551,0.234,0.532,0.244,0.086,0.362,0.237,0.273,0.506,0.128,12.26,
AP_ANP_00374_C1,Ravi Teja,Summer,2025,0.594,0.724,0.373,0.126,0.055,0.109,0.155,0.716,0.125,0.314,6.47,
AP_ANP_00374_C2,Bhavani S,Summer,2025,0.594,0.724,0.373,0.126,0.055,0.109,0.155,0.716,0.125,0.314,6.47,
AP_ANP_00374_C3,Gopal Reddy,Summer,2025,0.594,0.724,0.373,0.126,0.055,0.109,0.155,0.716,0.125,0.314,6.47,
AP_ANP_00375_C1,Narasimha Rao,Kharif,2025,0.669,0.43,0.678,0.265,0.071,0.362,0.029,0.326,0.378,0.392,5.05,
AP_ANP_00375_C2,Ravi Teja,Kharif,2025,0.669,0.43,0.678,0.265,0.071,0.362,0.029,0.326,0.378,0.392,5.05,
AP_ANP_00375_C3,Bhavani S,Kharif,2025,0.669,0.43,0.678,0.265,0.071,0.362,0.029,0.326,0.378,0.392,5.05,
AP_ANP_00375_C1,Narasimha Rao,Rabi,2025,0.515,0.277,0.677,0.157,0.275,0.091,0.145,0.704,0.219,0.303,1.0,
AP_ANP_00375_C2,Ravi Teja,Rabi,2025,0.515,0.277,0.677,0.157,0.275,0.091,0.145,0.704,0.219,0.303,1.0,
AP_ANP_00375_C3,Bhavani S,Rabi,2025,0.515,0.277,0.677,0.157,0.275,0.091,0.145,0.704,0.219,0.303,1.0,
AP_ANP_00375_C1,Narasimha Rao,Summer,2025,0.443,0.648,0.381,-0.019,0.113,0.383,0.025,0.458,0.235,0.164,18.24,
AP_ANP_00375_C2,Ravi Teja,Summer,2025,0.443,0.648,0.381,-0.019,0.113,0.383,0.025,0.458,0.235,0.164,18.24,
AP_ANP_00375_C3,Bhavani S,Summer,2025,0.443,0.648,0.381,-0.019,0.113,0.383,0.025,0.458,0.235,0.164,18.24,
AP_ANP_00376_C1,Anuradha V,Kharif,2025,0.813,0.579,0.493,0.116,0.317,0.161,0.177,0.525,0.295,0.232,4.11,
AP_ANP_00376_C2,Narasimha Rao,Kharif,2025,0.813,0.579,0.493,0.116,0.317,0.161,0.177,0.525,0.295,0.232,4.11,
AP_ANP_00376_C3,Ravi Teja,Kharif,2025,0.813,0.579,0.493,0.116,0.317,0.161,0.177,0.525,0.295,0.232,4.11,
AP_ANP_00376_C1,Anuradha V,Rabi,2025,0.664,0.725,0.32,0.14,0.245,0.425,0.202,0.766,0.464,0.194,12.0,
AP_ANP_00376_C2,Narasimha Rao,Rabi,2025,0.664,0.725,0.32,0.14,0.245,0.425,0.202,0.766,0.464,0.194,12.0,
AP_ANP_00376_C3,Ravi Teja,Rabi,2025,0.664,0.725,0.32,0.14,0.245,0.425,0.202,0.766,0.464,0.194,12.0,
AP_ANP_00376_C1,Anuradha V,Summer,2025,0.263,0.288,0.633,0.057,0.194,0.203,0.088,0.849,0.086,0.067,4.35,
AP_ANP_00376_C2,Narasimha Rao,Summer,2025,0.263,0.288,0.633,0.057,0.194,0.203,0.088,0.849,0.086,0.067,4.35,
AP_ANP_00376_C3,Ravi Teja,Summer,2025,0.263,0.288,0.633,0.057,0.194,0.203,0.088,0.849,0.086,0.067,4.35,
AP_ANP_00377_C1,Krishna Murthy,Kharif,2025,0.89,0.543,0.722,0.345,0.091,0.438,0.051,0.266,0.106,0.279,15.62,
AP_ANP_00377_C2,Anuradha V,Kharif,2025,0.89,0.543,0.722,0.345,0.091,0.438,0.051,0.266,0.106,0.279,15.62,
AP_ANP_00377_C3,Narasimha Rao,Kharif,2025,0.89,0.543,0.722,0.345,0.091,0.438,0.051,0.266,0.106,0.279,15.62,
AP_ANP_00377_C1,Krishna Murthy,Rabi,2025,0.528,0.411,0.248,0.246,0.174,0.315,0.251,0.498,0.347,0.157,12.92,
AP_ANP_00377_C2,Anuradha V,Rabi,2025,0.528,0.411,0.248,0.246,0.174,0.315,0.251,0.498,0.347,0.157,12.92,
AP_ANP_00377_C3,Narasimha Rao,Rabi,2025,0.528,0.411,0.248,0.246,0.174,0.315,0.251,0.498,0.347,0.157,12.92,
AP_ANP_00377_C1,Krishna Murthy,Summer,2025,0.594,0.682,0.515,-0.04,0.103,0.431,0.15,0.416,0.141,0.148,16.66,
AP_ANP_00377_C2,Anuradha V,Summer,2025,0.594,0.682,0.515,-0.04,0.103,0.431,0.15,0.416,0.141,0.148,16.66,
AP_ANP_00377_C3,Narasimha Rao,Summer,2025,0.594,0.682,0.515,-0.04,0.103,0.431,0.15,0.416,0.141,0.148,16.66,
AP_ANP_00378_C1,Padma Kumari,Kharif,2025,0.765,0.289,0.229,0.328,0.022,0.243,0.3,0.652,0.204,0.401,15.63,
AP_ANP_00378_C2,Krishna Murthy,Kharif,2025,0.765,0.289,0.229,0.328,0.022,0.243,0.3,0.652,0.204,0.401,15.63,
AP_ANP_00378_C3,Anuradha V,Kharif,2025,0.765,0.289,0.229,0.328,0.022,0.243,0.3,0.652,0.204,0.401,15.63,
AP_ANP_00378_C1,Padma Kumari,Rabi,2025,0.405,0.33,0.247,0.213,0.095,0.227,0.133,0.388,0.136,0.355,19.8,
AP_ANP_00378_C2,Krishna Murthy,Rabi,2025,0.405,0.33,0.247,0.213,0.095,0.227,0.133,0.388,0.136,0.355,19.8,
AP_ANP_00378_C3,Anuradha V,Rabi,2025,0.405,0.33,0.247,0.213,0.095,0.227,0.133,0.388,0.136,0.355,19.8,
AP_ANP_00378_C1,Padma Kumari,Summer,2025,0.511,0.297,0.291,0.009,0.065,0.262,0.186,0.659,0.39,0.167,6.61,
AP_ANP_00378_C2,Krishna Murthy,Summer,2025,0.511,0.297,0.291,0.009,0.065,0.262,0.186,0.659,0.39,0.167,6.61,
AP_ANP_00378_C3,Anuradha V,Summer,2025,0.511,0.297,0.291,0.009,0.065,0.262,0.186,0.659,0.39,0.167,6.61,
AP_ANP_00379_C1,Srinivas Reddy,Kharif,2025,0.789,0.278,0.393,0.187,0.11,0.067,0.251,0.755,0.16,0.076,14.78,
AP_ANP_00379_C2,Padma Kumari,Kharif,2025,0.789,0.278,0.393,0.187,0.11,0.067,0.251,0.755,0.16,0.076,14.78,
AP_ANP_00379_C3,Krishna Murthy,Kharif,2025,0.789,0.278,0.393,0.187,0.11,0.067,0.251,0.755,0.16,0.076,14.78,
AP_ANP_00379_C1,Srinivas Reddy,Rabi,2025,0.474,0.188,0.297,0.129,0.282,0.368,0.07,0.418,0.117,0.08,19.84,
AP_ANP_00379_C2,Padma Kumari,Rabi,2025,0.474,0.188,0.297,0.129,0.282,0.368,0.07,0.418,0.117,0.08,19.84,
AP_ANP_00379_C3,Krishna Murthy,Rabi,2025,0.474,0.188,0.297,0.129,0.282,0.368,0.07,0.418,0.117,0.08,19.84,
AP_ANP_00379_C1,Srinivas Reddy,Summer,2025,0.462,0.609,0.696,0.058,0.286,0.037,0.064,0.626,0.238,0.443,13.31,
AP_ANP_00379_C2,Padma Kumari,Summer,2025,0.462,0.609,0.696,0.058,0.286,0.037,0.064,0.626,0.238,0.443,13.31,
AP_ANP_00379_C3,Krishna Murthy,Summer,2025,0.462,0.609,0.696,0.058,0.286,0.037,0.064,0.626,0.238,0.443,13.31,
AP_ANP_00380_C1,Vijayalakshmi,Kharif,2025,0.885,0.668,0.359,0.15,0.347,0.096,0.16,0.715,0.266,0.237,19.73,
AP_ANP_00380_C2,Subba Rao,Kharif,2025,0.885,0.668,0.359,0.15,0.347,0.096,0.16,0.715,0.266,0.237,19.73,
AP_ANP_00380_C3,Ramesh Kumar,Kharif,2025,0.885,0.668,0.359,0.15,0.347,0.096,0.16,0.715,0.266,0.237,19.73,
AP_ANP_00380_C1,Vijayalakshmi,Rabi,2025,0.549,0.183,0.697,0.171,0.234,0.2,0.015,0.585,0.056,0.05,12.32,
AP_ANP_00380_C2,Subba Rao,Rabi,2025,0.549,0.183,0.697,0.171,0.234,0.2,0.015,0.585,0.056,0.05,12.32,
AP_ANP_00380_C3,Ramesh Kumar,Rabi,2025,0.549,0.183,0.697,0.171,0.234,0.2,0.015,0.585,0.056,0.05,12.32,
AP_ANP_00380_C1,Vijayalakshmi,Summer,2025,0.276,0.542,0.185,-0.012,0.123,0.093,0.178,0.63,0.411,0.152,1.78,
AP_ANP_00380_C2,Subba Rao,Summer,2025,0.276,0.542,0.185,-0.012,0.123,0.093,0.178,0.63,0.411,0.152,1.78,
AP_ANP_00380_C3,Ramesh Kumar,Summer,2025,0.276,0.542,0.185,-0.012,0.123,0.093,0.178,0.63,0.411,0.152,1.78,
AP_ANP_00381_C1,Nagarjuna Reddy,Kharif,2025,0.578,0.718,0.292,0.207,0.105,0.072,0.186,0.642,0.371,0.394,9.73,
AP_ANP_00381_C2,Vijayalakshmi,Kharif,2025,0.578,0.718,0.292,0.207,0.105,0.072,0.186,0.642,0.371,0.394,9.73,
AP_ANP_00381_C3,Subba Rao,Kharif,2025,0.578,0.718,0.292,0.207,0.105,0.072,0.186,0.642,0.371,0.394,9.73,
AP_ANP_00381_C1,Nagarjuna Reddy,Rabi,2025,0.447,0.547,0.549,0.108,0.195,0.317,0.195,0.773,0.343,0.361,4.97,
AP_ANP_00381_C2,Vijayalakshmi,Rabi,2025,0.447,0.547,0.549,0.108,0.195,0.317,0.195,0.773,0.343,0.361,4.97,
AP_ANP_00381_C3,Subba Rao,Rabi,2025,0.447,0.547,0.549,0.108,0.195,0.317,0.195,0.773,0.343,0.361,4.97,
AP_ANP_00381_C1,Nagarjuna Reddy,Summer,2025,0.471,0.381,0.656,0.13,0.259,0.055,0.179,0.285,0.534,0.375,2.19,
AP_ANP_00381_C2,Vijayalakshmi,Summer,2025,0.471,0.381,0.656,0.13,0.259,0.055,0.179,0.285,0.534,0.375,2.19,
AP_ANP_00381_C3,Subba Rao,Summer,2025,0.471,0.381,0.656,0.13,0.259,0.055,0.179,0.285,0.534,0.375,2.19,
AP_ANP_00382_C1,Venkat Ramaiah,Kharif,2025,0.593,0.357,0.173,0.249,0.199,0.193,0.039,0.721,0.508,0.353,16.45,
AP_ANP_00382_C2,Nagarjuna Reddy,Kharif,2025,0.593,0.357,0.173,0.249,0.199,0.193,0.039,0.721,0.508,0.353,16.45,
AP_ANP_00382_C3,Vijayalakshmi,Kharif,2025,0.593,0.357,0.173,0.249,0.199,0.193,0.039,0.721,0.508,0.353,16.45,
AP_ANP_00382_C1,Venkat Ramaiah,Rabi,2025,0.476,0.275,0.647,0.103,0.333,0.331,0.266,0.615,0.244,0.22,1.51,
AP_ANP_00382_C2,Nagarjuna Reddy,Rabi,2025,0.476,0.275,0.647,0.103,0.333,0.331,0.266,0.615,0.244,0.22,1.51,
AP_ANP_00382_C3,Vijayalakshmi,Rabi,2025,0.476,0.275,0.647,0.103,0.333,0.331,0.266,0.615,0.244,0.22,1.51,
AP_ANP_00382_C1,Venkat Ramaiah,Summer,2025,0.213,0.413,0.509,0.089,0.204,0.146,0.148,0.506,0.244,0.378,9.02,
AP_ANP_00382_C2,Nagarjuna Reddy,Summer,2025,0.213,0.413,0.509,0.089,0.204,0.146,0.148,0.506,0.244,0.378,9.02,
AP_ANP_00382_C3,Vijayalakshmi,Summer,2025,0.213,0.413,0.509,0.089,0.204,0.146,0.148,0.506,0.244,0.378,9.02,
AP_ANP_00383_C1,Gopal Reddy,Kharif,2025,0.761,0.67,0.729,0.324,0.109,0.045,0.086,0.381,0.505,0.31,1.63,
AP_ANP_00383_C2,Venkat Ramaiah,Kharif,2025,0.761,0.67,0.729,0.324,0.109,0.045,0.086,0.381,0.505,0.31,1.63,
AP_ANP_00383_C3,Nagarjuna Reddy,Kharif,2025,0.761,0.67,0.729,0.324,0.109,0.045,0.086,0.381,0.505,0.31,1.63,
AP_ANP_00383_C1,Gopal Reddy,Rabi,2025,0.447,0.528,0.628,0.081,0.304,0.425,0.068,0.401,0.17,0.194,18.29,
AP_ANP_00383_C2,Venkat Ramaiah,Rabi,2025,0.447,0.528,0.628,0.081,0.304,0.425,0.068,0.401,0.17,0.194,18.29,
AP_ANP_00383_C3,Nagarjuna Reddy,Rabi,2025,0.447,0.528,0.628,0.081,0.304,0.425,0.068,0.401,0.17,0.194,18.29,
AP_ANP_00383_C1,Gopal Reddy,Summer,2025,0.43,0.444,0.169,0.098,0.041,0.256,0.218,0.34,0.411,0.374,8.24,
AP_ANP_00383_C2,Venkat Ramaiah,Summer,2025,0.43,0.444,0.169,0.098,0.041,0.256,0.218,0.34,0.411,0.374,8.24,
AP_ANP_00383_C3,Nagarjuna Reddy,Summer,2025,0.43,0.444,0.169,0.098,0.041,0.256,0.218,0.34,0.411,0.374,8.24,
AP_ANP_00384_C1,Bhavani S,Kharif,2025,0.811,0.557,0.647,0.201,0.347,0.175,0.129,0.308,0.152,0.327,18.34,
AP_ANP_00384_C2,Gopal Reddy,Kharif,2025,0.811,0.557,0.647,0.201,0.347,0.175,0.129,0.308,0.152,0.327,18.34,
AP_ANP_00384_C3,Venkat Ramaiah,Kharif,2025,0.811,0.557,0.647,0.201,0.347,0.175,0.129,0.308,0.152,0.327,18.34,
AP_ANP_00384_C1,Bhavani S,Rabi,2025,0.538,0.321,0.446,0.086,0.116,0.128,0.223,0.205,0.32,0.368,5.32,
AP_ANP_00384_C2,Gopal Reddy,Rabi,2025,0.538,0.321,0.446,0.086,0.116,0.128,0.223,0.205,0.32,0.368,5.32,
AP_ANP_00384_C3,Venkat Ramaiah,Rabi,2025,0.538,0.321,0.446,0.086,0.116,0.128,0.223,0.205,0.32,0.368,5.32,
AP_ANP_00384_C1,Bhavani S,Summer,2025,0.441,0.543,0.44,0.084,0.134,0.381,0.23,0.409,0.102,0.079,1.89,
AP_ANP_00384_C2,Gopal Reddy,Summer,2025,0.441,0.543,0.44,0.084,0.134,0.381,0.23,0.409,0.102,0.079,1.89,
AP_ANP_00384_C3,Venkat Ramaiah,Summer,2025,0.441,0.543,0.44,0.084,0.134,0.381,0.23,0.409,0.102,0.079,1.89,
AP_ANP_00385_C1,Ravi Teja,Kharif,2025,0.754,0.352,0.64,0.113,0.117,0.351,0.226,0.36,0.414,0.349,7.95,
AP_ANP_00385_C2,Bhavani S,Kharif,2025,0.754,0.352,0.64,0.113,0.117,0.351,0.226,0.36,0.414,0.349,7.95,
AP_ANP_00385_C3,Gopal Reddy,Kharif,2025,0.754,0.352,0.64,0.113,0.117,0.351,0.226,0.36,0.414,0.349,7.95,
AP_ANP_00385_C1,Ravi Teja,Rabi,2025,0.474,0.703,0.566,0.154,0.077,0.317,0.134,0.584,0.417,0.256,16.28,
AP_ANP_00385_C2,Bhavani S,Rabi,2025,0.474,0.703,0.566,0.154,0.077,0.317,0.134,0.584,0.417,0.256,16.28,
AP_ANP_00385_C3,Gopal Reddy,Rabi,2025,0.474,0.703,0.566,0.154,0.077,0.317,0.134,0.584,0.417,0.256,16.28,
AP_ANP_00385_C1,Ravi Teja,Summer,2025,0.489,0.24,0.693,0.073,0.329,0.088,0.152,0.368,0.427,0.339,2.82,
AP_ANP_00385_C2,Bhavani S,Summer,2025,0.489,0.24,0.693,0.073,0.329,0.088,0.152,0.368,0.427,0.339,2.82,
AP_ANP_00385_C3,Gopal Reddy,Summer,2025,0.489,0.24,0.693,0.073,0.329,0.088,0.152,0.368,0.427,0.339,2.82,
AP_ANP_00386_C1,Narasimha Rao,Kharif,2025,0.857,0.628,0.447,0.145,0.128,0.096,0.059,0.63,0.325,0.099,2.25,
AP_ANP_00386_C2,Ravi Teja,Kharif,2025,0.857,0.628,0.447,0.145,0.128,0.096,0.059,0.63,0.325,0.099,2.25,
AP_ANP_00386_C3,Bhavani S,Kharif,2025,0.857,0.628,0.447,0.145,0.128,0.096,0.059,0.63,0.325,0.099,2.25,
AP_ANP_00386_C1,Narasimha Rao,Rabi,2025,0.425,0.577,0.188,0.199,0.205,0.066,0.272,0.79,0.399,0.42,16.23,
AP_ANP_00386_C2,Ravi Teja,Rabi,2025,0.425,0.577,0.188,0.199,0.205,0.066,0.272,0.79,0.399,0.42,16.23,
AP_ANP_00386_C3,Bhavani S,Rabi,2025,0.425,0.577,0.188,0.199,0.205,0.066,0.272,0.79,0.399,0.42,16.23,
AP_ANP_00386_C1,Narasimha Rao,Summer,2025,0.531,0.334,0.292,0.064,0.128,0.294,0.06,0.368,0.284,0.143,11.77,
AP_ANP_00386_C2,Ravi Teja,Summer,2025,0.531,0.334,0.292,0.064,0.128,0.294,0.06,0.368,0.284,0.143,11.77,
AP_ANP_00386_C3,Bhavani S,Summer,2025,0.531,0.334,0.292,0.064,0.128,0.294,0.06,0.368,0.284,0.143,11.77,
AP_ANP_00387_C1,Anuradha V,Kharif,2025,0.873,0.55,0.529,0.287,0.181,0.108,0.269,0.362,0.096,0.35,3.51,
AP_ANP_00387_C2,Narasimha Rao,Kharif,2025,0.873,0.55,0.529,0.287,0.181,0.108,0.269,0.362,0.096,0.35,3.51,
AP_ANP_00387_C3,Ravi Teja,Kharif,2025,0.873,0.55,0.529,0.287,0.181,0.108,0.269,0.362,0.096,0.35,3.51,
AP_ANP_00387_C1,Anuradha V,Rabi,2025,0.53,0.232,0.263,0.056,0.038,0.306,0.253,0.443,0.487,0.135,6.51,
AP_ANP_00387_C2,Narasimha Rao,Rabi,2025,0.53,0.232,0.263,0.056,0.038,0.306,0.253,0.443,0.487,0.135,6.51,
AP_ANP_00387_C3,Ravi Teja,Rabi,2025,0.53,0.232,0.263,0.056,0.038,0.306,0.253,0.443,0.487,0.135,6.51,
AP_ANP_00387_C1,Anuradha V,Summer,2025,0.26,0.402,0.549,0.074,0.271,0.259,0.192,0.808,0.2,0.194,14.35,
AP_ANP_00387_C2,Narasimha Rao,Summer,2025,0.26,0.402,0.549,0.074,0.271,0.259,0.192,0.808,0.2,0.194,14.35,
AP_ANP_00387_C3,Ravi Teja,Summer,2025,0.26,0.402,0.549,0.074,0.271,0.259,0.192,0.808,0.2,0.194,14.35,
AP_ANP_00388_C1,Krishna Murthy,Kharif,2025,0.764,0.376,0.454,0.145,0.158,0.105,0.278,0.696,0.291,0.322,17.95,
AP_ANP_00388_C2,Anuradha V,Kharif,2025,0.764,0.376,0.454,0.145,0.158,0.105,0.278,0.696,0.291,0.322,17.95,
AP_ANP_00388_C3,Narasimha Rao,Kharif,2025,0.764,0.376,0.454,0.145,0.158,0.105,0.278,0.696,0.291,0.322,17.95,
AP_ANP_00388_C1,Krishna Murthy,Rabi,2025,0.448,0.476,0.669,0.1,0.032,0.443,0.142,0.434,0.196,0.12,15.83,
AP_ANP_00388_C2,Anuradha V,Rabi,2025,0.448,0.476,0.669,0.1,0.032,0.443,0.142,0.434,0.196,0.12,15.83,
AP_ANP_00388_C3,Narasimha Rao,Rabi,2025,0.448,0.476,0.669,0.1,0.032,0.443,0.142,0.434,0.196,0.12,15.83,
AP_ANP_00388_C1,Krishna Murthy,Summer,2025,0.582,0.721,0.685,0.033,0.179,0.313,0.136,0.563,0.079,0.329,1.06,
AP_ANP_00388_C2,Anuradha V,Summer,2025,0.582,0.721,0.685,0.033,0.179,0.313,0.136,0.563,0.079,0.329,1.06,
AP_ANP_00388_C3,Narasimha Rao,Summer,2025,0.582,0.721,0.685,0.033,0.179,0.313,0.136,0.563,0.079,0.329,1.06,
AP_ANP_00389_C1,Padma Kumari,Kharif,2025,0.836,0.292,0.36,0.306,0.179,0.281,0.093,0.585,0.199,0.072,0.05,
AP_ANP_00389_C2,Krishna Murthy,Kharif,2025,0.836,0.292,0.36,0.306,0.179,0.281,0.093,0.585,0.199,0.072,0.05,
AP_ANP_00389_C3,Anuradha V,Kharif,2025,0.836,0.292,0.36,0.306,0.179,0.281,0.093,0.585,0.199,0.072,0.05,
AP_ANP_00389_C1,Padma Kumari,Rabi,2025,0.435,0.727,0.428,0.208,0.189,0.092,0.17,0.294,0.356,0.423,3.91,
AP_ANP_00389_C2,Krishna Murthy,Rabi,2025,0.435,0.727,0.428,0.208,0.189,0.092,0.17,0.294,0.356,0.423,3.91,
AP_ANP_00389_C3,Anuradha V,Rabi,2025,0.435,0.727,0.428,0.208,0.189,0.092,0.17,0.294,0.356,0.423,3.91,
AP_ANP_00389_C1,Padma Kumari,Summer,2025,0.506,0.375,0.222,-0.045,0.136,0.103,0.118,0.471,0.2,0.313,18.38,
AP_ANP_00389_C2,Krishna Murthy,Summer,2025,0.506,0.375,0.222,-0.045,0.136,0.103,0.118,0.471,0.2,0.313,18.38,
AP_ANP_00389_C3,Anuradha V,Summer,2025,0.506,0.375,0.222,-0.045,0.136,0.103,0.118,0.471,0.2,0.313,18.38,
AP_ANP_00390_C1,Subba Rao,Kharif,2025,0.69,0.312,0.705,0.148,0.209,0.221,0.053,0.492,0.189,0.427,17.68,
AP_ANP_00390_C2,Ramesh Kumar,Kharif,2025,0.69,0.312,0.705,0.148,0.209,0.221,0.053,0.492,0.189,0.427,17.68,
AP_ANP_00390_C3,Suresh Naidu,Kharif,2025,0.69,0.312,0.705,0.148,0.209,0.221,0.053,0.492,0.189,0.427,17.68,
AP_ANP_00390_C1,Subba Rao,Rabi,2025,0.429,0.285,0.417,0.153,0.309,0.252,0.107,0.335,0.45,0.3,9.36,
AP_ANP_00390_C2,Ramesh Kumar,Rabi,2025,0.429,0.285,0.417,0.153,0.309,0.252,0.107,0.335,0.45,0.3,9.36,
AP_ANP_00390_C3,Suresh Naidu,Rabi,2025,0.429,0.285,0.417,0.153,0.309,0.252,0.107,0.335,0.45,0.3,9.36,
AP_ANP_00390_C1,Subba Rao,Summer,2025,0.287,0.726,0.488,0.017,0.152,0.249,0.236,0.421,0.139,0.284,13.3,
AP_ANP_00390_C2,Ramesh Kumar,Summer,2025,0.287,0.726,0.488,0.017,0.152,0.249,0.236,0.421,0.139,0.284,13.3,
AP_ANP_00390_C3,Suresh Naidu,Summer,2025,0.287,0.726,0.488,0.017,0.152,0.249,0.236,0.421,0.139,0.284,13.3,
AP_ANP_00391_C1,Vijayalakshmi,Kharif,2025,0.799,0.373,0.199,0.32,0.336,0.213,0.191,0.633,0.323,0.132,15.1,
AP_ANP_00391_C2,Subba Rao,Kharif,2025,0.799,0.373,0.199,0.32,0.336,0.213,0.191,0.633,0.323,0.132,15.1,
AP_ANP_00391_C3,Ramesh Kumar,Kharif,2025,0.799,0.373,0.199,0.32,0.336,0.213,0.191,0.633,0.323,0.132,15.1,
AP_ANP_00391_C1,Vijayalakshmi,Rabi,2025,0.681,0.443,0.224,0.161,0.048,0.173,0.1,0.82,0.442,0.314,10.35,
AP_ANP_00391_C2,Subba Rao,Rabi,2025,0.681,0.443,0.224,0.161,0.048,0.173,0.1,0.82,0.442,0.314,10.35,
AP_ANP_00391_C3,Ramesh Kumar,Rabi,2025,0.681,0.443,0.224,0.161,0.048,0.173,0.1,0.82,0.442,0.314,10.35,
AP_ANP_00391_C1,Vijayalakshmi,Summer,2025,0.267,0.375,0.22,0.146,0.183,0.397,0.267,0.207,0.493,0.159,0.78,
AP_ANP_00391_C2,Subba Rao,Summer,2025,0.267,0.375,0.22,0.146,0.183,0.397,0.267,0.207,0.493,0.159,0.78,
AP_ANP_00391_C3,Ramesh Kumar,Summer,2025,0.267,0.375,0.22,0.146,0.183,0.397,0.267,0.207,0.493,0.159,0.78,
AP_ANP_00392_C1,Nagarjuna Reddy,Kharif,2025,0.847,0.508,0.523,0.316,0.288,0.36,0.268,0.559,0.534,0.448,2.33,
AP_ANP_00392_C2,Vijayalakshmi,Kharif,2025,0.847,0.508,0.523,0.316,0.288,0.36,0.268,0.559,0.534,0.448,2.33,
AP_ANP_00392_C3,Subba Rao,Kharif,2025,0.847,0.508,0.523,0.316,0.288,0.36,0.268,0.559,0.534,0.448,2.33,
AP_ANP_00392_C1,Nagarjuna Reddy,Rabi,2025,0.697,0.383,0.548,0.15,0.038,0.243,0.263,0.339,0.263,0.426,8.57,
AP_ANP_00392_C2,Vijayalakshmi,Rabi,2025,0.697,0.383,0.548,0.15,0.038,0.243,0.263,0.339,0.263,0.426,8.57,
AP_ANP_00392_C3,Subba Rao,Rabi,2025,0.697,0.383,0.548,0.15,0.038,0.243,0.263,0.339,0.263,0.426,8.57,
AP_ANP_00392_C1,Nagarjuna Reddy,Summer,2025,0.343,0.462,0.561,0.038,0.284,0.22,0.247,0.547,0.219,0.313,14.35,
AP_ANP_00392_C2,Vijayalakshmi,Summer,2025,0.343,0.462,0.561,0.038,0.284,0.22,0.247,0.547,0.219,0.313,14.35,
AP_ANP_00392_C3,Subba Rao,Summer,2025,0.343,0.462,0.561,0.038,0.284,0.22,0.247,0.547,0.219,0.313,14.35,
AP_ANP_00393_C1,Venkat Ramaiah,Kharif,2025,0.745,0.252,0.335,0.114,0.113,0.313,0.015,0.691,0.183,0.174,10.56,
AP_ANP_00393_C2,Nagarjuna Reddy,Kharif,2025,0.745,0.252,0.335,0.114,0.113,0.313,0.015,0.691,0.183,0.174,10.56,
AP_ANP_00393_C3,Vijayalakshmi,Kharif,2025,0.745,0.252,0.335,0.114,0.113,0.313,0.015,0.691,0.183,0.174,10.56,
AP_ANP_00393_C1,Venkat Ramaiah,Rabi,2025,0.476,0.201,0.439,0.227,0.3,0.289,0.095,0.473,0.403,0.439,17.86,
AP_ANP_00393_C2,Nagarjuna Reddy,Rabi,2025,0.476,0.201,0.439,0.227,0.3,0.289,0.095,0.473,0.403,0.439,17.86,
AP_ANP_00393_C3,Vijayalakshmi,Rabi,2025,0.476,0.201,0.439,0.227,0.3,0.289,0.095,0.473,0.403,0.439,17.86,
AP_ANP_00393_C1,Venkat Ramaiah,Summer,2025,0.337,0.152,0.168,0.15,0.292,0.114,0.028,0.354,0.263,0.342,12.49,
AP_ANP_00393_C2,Nagarjuna Reddy,Summer,2025,0.337,0.152,0.168,0.15,0.292,0.114,0.028,0.354,0.263,0.342,12.49,
AP_ANP_00393_C3,Vijayalakshmi,Summer,2025,0.337,0.152,0.168,0.15,0.292,0.114,0.028,0.354,0.263,0.342,12.49,
