parcel_id,farmer_name,season,year,soil_type,soil_texture,soil_depth_cm,pH,organic_carbon,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,sulphur_ppm,zinc_ppm,electrical_conductivity,drainage_class,soil_fertility_score
AP_ANP_00360_C2,Nagarjuna Reddy,Summer,2025,Black Cotton Soil,Clay,127,6.85,0.65,183,10,349,5.13,0.46,1.82,Moderate,
AP_ANP_00360_C3,Vijayalakshmi,Summer,2025,Black Cotton Soil,Clay,127,6.85,0.65,183,10,349,5.13,0.46,1.82,Moderate,
AP_ANP_00361_C1,Gopal Reddy,Kharif,2025,Sandy Loam,Sandy,106,7.89,0.26,164,42,204,21.59,1.41,0.86,Good,
AP_ANP_00361_C2,Venkat Ramaiah,Kharif,2025,Sandy Loam,Sandy,106,7.89,0.26,164,42,204,21.59,1.41,0.86,Good,
AP_ANP_00361_C3,Nagarjuna Reddy,Kharif,2025,Sandy Loam,Sandy,106,7.89,0.26,164,42,204,21.59,1.41,0.86,Good,
AP_ANP_00361_C1,Gopal Reddy,Rabi,2025,Sandy Loam,Sandy,106,7.89,0.26,164,42,204,21.59,1.41,0.86,Good,
AP_ANP_00361_C2,Venkat Ramaiah,Rabi,2025,Sandy Loam,Sandy,106,7.89,0.26,164,42,204,21.59,1.41,0.86,Good,
AP_ANP_00361_C3,Nagarjuna Reddy,Rabi,2025,Sandy Loam,Sandy,106,7.89,0.26,164,42,204,21.59,1.41,0.86,Good,
AP_ANP_00361_C1,Gopal Reddy,Summer,2025,Sandy Loam,Sandy,106,7.89,0.26,164,42,204,21.59,1.41,0.86,Good,
AP_ANP_00361_C2,Venkat Ramaiah,Summer,2025,Sandy Loam,Sandy,106,7.89,0.26,164,42,204,21.59,1.41,0.86,Good,
AP_ANP_00361_C3,Nagarjuna Reddy,Summer,2025,Sandy Loam,Sandy,106,7.89,0.26,164,42,204,21.59,1.41,0.86,Good,
AP_ANP_00362_C1,Bhavani S,Kharif,2025,Black Cotton Soil,Clay,43,6.78,0.89,278,32,165,9.62,1.22,0.92,Poor,
AP_ANP_00362_C2,Gopal Reddy,Kharif,2025,Black Cotton Soil,Clay,43,6.78,0.89,278,32,165,9.62,1.22,0.92,Poor,
AP_ANP_00362_C3,Venkat Ramaiah,Kharif,2025,Black Cotton Soil,Clay,43,6.78,0.89,278,32,165,9.62,1.22,0.92,Poor,
AP_ANP_00362_C1,Bhavani S,Rabi,2025,Black Cotton Soil,Clay,43,6.78,0.89,278,32,165,9.62,1.22,0.92,Poor,
AP_ANP_00362_C2,Gopal Reddy,Rabi,2025,Black Cotton Soil,Clay,43,6.78,0.89,278,32,165,9.62,1.22,0.92,Poor,
AP_ANP_00362_C3,Venkat Ramaiah,Rabi,2025,Black Cotton Soil,Clay,43,6.78,0.89,278,32,165,9.62,1.22,0.92,Poor,
AP_ANP_00362_C1,Bhavani S,Summer,2025,Black Cotton Soil,Clay,43,6.78,0.89,278,32,165,9.62,1.22,0.92,Poor,
AP_ANP_00362_C2,Gopal Reddy,Summer,2025,Black Cotton Soil,Clay,43,6.78,0.89,278,32,165,9.62,1.22,0.92,Poor,
AP_ANP_00362_C3,Venkat Ramaiah,Summer,2025,Black Cotton Soil,Clay,43,6.78,0.89,278,32,165,9.62,1.22,0.92,Poor,
AP_ANP_00363_C1,Ravi Teja,Kharif,2025,Clay Loam,Loamy,136,6.29,0.88,399,22,124,9.11,0.61,1.14,Poor,
AP_ANP_00363_C2,Bhavani S,Kharif,2025,Clay Loam,Loamy,136,6.29,0.88,399,22,124,9.11,0.61,1.14,Poor,
AP_ANP_00363_C3,Gopal Reddy,Kharif,2025,Clay Loam,Loamy,136,6.29,0.88,399,22,124,9.11,0.61,1.14,Poor,
AP_ANP_00363_C1,Ravi Teja,Rabi,2025,Clay Loam,Loamy,136,6.29,0.88,399,22,124,9.11,0.61,1.14,Poor,
AP_ANP_00363_C2,Bhavani S,Rabi,2025,Clay Loam,Loamy,136,6.29,0.88,399,22,124,9.11,0.61,1.14,Poor,
AP_ANP_00363_C3,Gopal Reddy,Rabi,2025,Clay Loam,Loamy,136,6.29,0.88,399,22,124,9.11,0.61,1.14,Poor,
AP_ANP_00363_C1,Ravi Teja,Summer,2025,Clay Loam,Loamy,136,6.29,0.88,399,22,124,9.11,0.61,1.14,Poor,
AP_ANP_00363_C2,Bhavani S,Summer,2025,Clay Loam,Loamy,136,6.29,0.88,399,22,124,9.11,0.61,1.14,Poor,
AP_ANP_00363_C3,Gopal Reddy,Summer,2025,Clay Loam,Loamy,136,6.29,0.88,399,22,124,9.11,0.61,1.14,Poor,
AP_ANP_00364_C1,Narasimha Rao,Kharif,2025,Black Cotton Soil,Clay,126,7.65,1.13,369,42,313,18.08,2.19,0.88,Moderate,
AP_ANP_00364_C2,Ravi Teja,Kharif,2025,Black Cotton Soil,Clay,126,7.65,1.13,369,42,313,18.08,2.19,0.88,Moderate,
AP_ANP_00364_C3,Bhavani S,Kharif,2025,Black Cotton Soil,Clay,126,7.65,1.13,369,42,313,18.08,2.19,0.88,Moderate,
AP_ANP_00364_C1,Narasimha Rao,Rabi,2025,Black Cotton Soil,Clay,126,7.65,1.13,369,42,313,18.08,2.19,0.88,Moderate,
AP_ANP_00364_C2,Ravi Teja,Rabi,2025,Black Cotton Soil,Clay,126,7.65,1.13,369,42,313,18.08,2.19,0.88,Moderate,
AP_ANP_00364_C3,Bhavani S,Rabi,2025,Black Cotton Soil,Clay,126,7.65,1.13,369,42,313,18.08,2.19,0.88,Moderate,
AP_ANP_00364_C1,Narasimha Rao,Summer,2025,Black Cotton Soil,Clay,126,7.65,1.13,369,42,313,18.08,2.19,0.88,Moderate,
AP_ANP_00364_C2,Ravi Teja,Summer,2025,Black Cotton Soil,Clay,126,7.65,1.13,369,42,313,18.08,2.19,0.88,Moderate,
AP_ANP_00364_C3,Bhavani S,Summer,2025,Black Cotton Soil,Clay,126,7.65,1.13,369,42,313,18.08,2.19,0.88,Moderate,
AP_ANP_00365_C1,Anuradha V,Kharif,2025,Black Cotton Soil,Sandy,111,8.07,1.0,154,44,155,7.3,1.88,0.53,Good,
AP_ANP_00365_C2,Narasimha Rao,Kharif,2025,Black Cotton Soil,Sandy,111,8.07,1.0,154,44,155,7.3,1.88,0.53,Good,
AP_ANP_00365_C3,Ravi Teja,Kharif,2025,Black Cotton Soil,Sandy,111,8.07,1.0,154,44,155,7.3,1.88,0.53,Good,
AP_ANP_00365_C1,Anuradha V,Rabi,2025,Black Cotton Soil,Sandy,111,8.07,1.0,154,44,155,7.3,1.88,0.53,Good,
AP_ANP_00365_C2,Narasimha Rao,Rabi,2025,Black Cotton Soil,Sandy,111,8.07,1.0,154,44,155,7.3,1.88,0.53,Good,
AP_ANP_00365_C3,Ravi Teja,Rabi,2025,Black Cotton Soil,Sandy,111,8.07,1.0,154,44,155,7.3,1.88,0.53,Good,
AP_ANP_00365_C1,Anuradha V,Summer,2025,Black Cotton Soil,Sandy,111,8.07,1.0,154,44,155,7.3,1.88,0.53,Good,
AP_ANP_00365_C2,Narasimha Rao,Summer,2025,Black Cotton Soil,Sandy,111,8.07,1.0,154,44,155,7.3,1.88,0.53,Good,
AP_ANP_00365_C3,Ravi Teja,Summer,2025,Black Cotton Soil,Sandy,111,8.07,1.0,154,44,155,7.3,1.88,0.53,Good,
AP_ANP_00366_C1,Krishna Murthy,Kharif,2025,Red Loamy Soil,Sandy,143,6.08,0.86,369,19,189,24.74,2.32,1.17,Poor,
AP_ANP_00366_C2,Anuradha V,Kharif,2025,Red Loamy Soil,Sandy,143,6.08,0.86,369,19,189,24.74,2.32,1.17,Poor,
AP_ANP_00366_C3,Narasimha Rao,Kharif,2025,Red Loamy Soil,Sandy,143,6.08,0.86,369,19,189,24.74,2.32,1.17,Poor,
AP_ANP_00366_C1,Krishna Murthy,Rabi,2025,Red Loamy Soil,Sandy,143,6.08,0.86,369,19,189,24.74,2.32,1.17,Poor,
AP_ANP_00366_C2,Anuradha V,Rabi,2025,Red Loamy Soil,Sandy,143,6.08,0.86,369,19,189,24.74,2.32,1.17,Poor,
AP_ANP_00366_C3,Narasimha Rao,Rabi,2025,Red Loamy Soil,Sandy,143,6.08,0.86,369,19,189,24.74,2.32,1.17,Poor,
AP_ANP_00366_C1,Krishna Murthy,Summer,2025,Red Loamy Soil,Sandy,143,6.08,0.86,369,19,189,24.74,2.32,1.17,Poor,
AP_ANP_00366_C2,Anuradha V,Summer,2025,Red Loamy Soil,Sandy,143,6.08,0.86,369,19,189,24.74,2.32,1.17,Poor,
AP_ANP_00366_C3,Narasimha Rao,Summer,2025,Red Loamy Soil,Sandy,143,6.08,0.86,369,19,189,24.74,2.32,1.17,Poor,
AP_ANP_00367_C1,Padma Kumari,Kharif,2025,Black Cotton Soil,Loamy,133,6.65,1.17,362,41,346,7.89,0.37,1.09,Moderate,
AP_ANP_00367_C2,Krishna Murthy,Kharif,2025,Black Cotton Soil,Loamy,133,6.65,1.17,362,41,346,7.89,0.37,1.09,Moderate,
AP_ANP_00367_C3,Anuradha V,Kharif,2025,Black Cotton Soil,Loamy,133,6.65,1.17,362,41,346,7.89,0.37,1.09,Moderate,
AP_ANP_00367_C1,Padma Kumari,Rabi,2025,Black Cotton Soil,Loamy,133,6.65,1.17,362,41,346,7.89,0.37,1.09,Moderate,
AP_ANP_00367_C2,Krishna Murthy,Rabi,2025,Black Cotton Soil,Loamy,133,6.65,1.17,362,41,346,7.89,0.37,1.09,Moderate,
AP_ANP_00367_C3,Anuradha V,Rabi,2025,Black Cotton Soil,Loamy,133,6.65,1.17,362,41,346,7.89,0.37,1.09,Moderate,
AP_ANP_00367_C1,Padma Kumari,Summer,2025,Black Cotton Soil,Loamy,133,6.65,1.17,362,41,346,7.89,0.37,1.09,Moderate,
AP_ANP_00367_C2,Krishna Murthy,Summer,2025,Black Cotton Soil,Loamy,133,6.65,1.17,362,41,346,7.89,0.37,1.09,Moderate,
AP_ANP_00367_C3,Anuradha V,Summer,2025,Black Cotton Soil,Loamy,133,6.65,1.17,362,41,346,7.89,0.37,1.09,Moderate,
AP_ANP_00368_C1,Srinivas Reddy,Kharif,2025,Clay Loam,Clay,40,6.63,0.78,331,49,308,6.91,2.72,1.61,Moderate,
AP_ANP_00368_C2,Padma Kumari,Kharif,2025,Clay Loam,Clay,40,6.63,0.78,331,49,308,6.91,2.72,1.61,Moderate,
AP_ANP_00368_C3,Krishna Murthy,Kharif,2025,Clay Loam,Clay,40,6.63,0.78,331,49,308,6.91,2.72,1.61,Moderate,
AP_ANP_00368_C1,Srinivas Reddy,Rabi,2025,Clay Loam,Clay,40,6.63,0.78,331,49,308,6.91,2.72,1.61,Moderate,
AP_ANP_00368_C2,Padma Kumari,Rabi,2025,Clay Loam,Clay,40,6.63,0.78,331,49,308,6.91,2.72,1.61,Moderate,
AP_ANP_00368_C3,Krishna Murthy,Rabi,2025,Clay Loam,Clay,40,6.63,0.78,331,49,308,6.91,2.72,1.61,Moderate,
AP_ANP_00368_C1,Srinivas Reddy,Summer,2025,Clay Loam,Clay,40,6.63,0.78,331,49,308,6.91,2.72,1.61,Moderate,
AP_ANP_00368_C2,Padma Kumari,Summer,2025,Clay Loam,Clay,40,6.63,0.78,331,49,308,6.91,2.72,1.61,Moderate,
AP_ANP_00368_C3,Krishna Murthy,Summer,2025,Clay Loam,Clay,40,6.63,0.78,331,49,308,6.91,2.72,1.61,Moderate,
AP_ANP_00369_C1,Venkatesh Rao,Kharif,2025,Red Sandy Loam,Sandy,157,6.52,0.28,230,21,361,19.14,0.79,0.37,Good,
AP_ANP_00369_C2,Srinivas Reddy,Kharif,2025,Red Sandy Loam,Sandy,157,6.52,0.28,230,21,361,19.14,0.79,0.37,Good,
AP_ANP_00369_C3,Padma Kumari,Kharif,2025,Red Sandy Loam,Sandy,157,6.52,0.28,230,21,361,19.14,0.79,0.37,Good,
AP_ANP_00369_C1,Venkatesh Rao,Rabi,2025,Red Sandy Loam,Sandy,157,6.52,0.28,230,21,361,19.14,0.79,0.37,Good,
AP_ANP_00369_C2,Srinivas Reddy,Rabi,2025,Red Sandy Loam,Sandy,157,6.52,0.28,230,21,361,19.14,0.79,0.37,Good,
AP_ANP_00369_C3,Padma Kumari,Rabi,2025,Red Sandy Loam,Sandy,157,6.52,0.28,230,21,361,19.14,0.79,0.37,Good,
AP_ANP_00369_C1,Venkatesh Rao,Summer,2025,Red Sandy Loam,Sandy,157,6.52,0.28,230,21,361,19.14,0.79,0.37,Good,
AP_ANP_00369_C2,Srinivas Reddy,Summer,2025,Red Sandy Loam,Sandy,157,6.52,0.28,230,21,361,19.14,0.79,0.37,Good,
AP_ANP_00369_C3,Padma Kumari,Summer,2025,Red Sandy Loam,Sandy,157,6.52,0.28,230,21,361,19.14,0.79,0.37,Good,
AP_ANP_00370_C1,Nagarjuna Reddy,Kharif,2025,Clay Loam,Clay,52,7.15,0.5,312,13,296,28.34,2.15,1.11,Moderate,
AP_ANP_00370_C2,Vijayalakshmi,Kharif,2025,Clay Loam,Clay,52,7.15,0.5,312,13,296,28.34,2.15,1.11,Moderate,
AP_ANP_00370_C3,Subba Rao,Kharif,2025,Clay Loam,Clay,52,7.15,0.5,312,13,296,28.34,2.15,1.11,Moderate,
AP_ANP_00370_C1,Nagarjuna Reddy,Rabi,2025,Clay Loam,Clay,52,7.15,0.5,312,13,296,28.34,2.15,1.11,Moderate,
AP_ANP_00370_C2,Vijayalakshmi,Rabi,2025,Clay Loam,Clay,52,7.15,0.5,312,13,296,28.34,2.15,1.11,Moderate,
AP_ANP_00370_C3,Subba Rao,Rabi,2025,Clay Loam,Clay,52,7.15,0.5,312,13,296,28.34,2.15,1.11,Moderate,
AP_ANP_00370_C1,Nagarjuna Reddy,Summer,2025,Clay Loam,Clay,52,7.15,0.5,312,13,296,28.34,2.15,1.11,Moderate,
AP_ANP_00370_C2,Vijayalakshmi,Summer,2025,Clay Loam,Clay,52,7.15,0.5,312,13,296,28.34,2.15,1.11,Moderate,
AP_ANP_00370_C3,Subba Rao,Summer,2025,Clay Loam,Clay,52,7.15,0.5,312,13,296,28.34,2.15,1.11,Moderate,
AP_ANP_00371_C1,Venkat Ramaiah,Kharif,2025,Clay Loam,Loamy,59,6.62,0.85,391,25,372,28.2,2.58,0.53,Good,
AP_ANP_00371_C2,Nagarjuna Reddy,Kharif,2025,Clay Loam,Loamy,59,6.62,0.85,391,25,372,28.2,2.58,0.53,Good,
AP_ANP_00371_C3,Vijayalakshmi,Kharif,2025,Clay Loam,Loamy,59,6.62,0.85,391,25,372,28.2,2.58,0.53,Good,
AP_ANP_00371_C1,Venkat Ramaiah,Rabi,2025,Clay Loam,Loamy,59,6.62,0.85,391,25,372,28.2,2.58,0.53,Good,
AP_ANP_00371_C2,Nagarjuna Reddy,Rabi,2025,Clay Loam,Loamy,59,6.62,0.85,391,25,372,28.2,2.58,0.53,Good,
AP_ANP_00371_C3,Vijayalakshmi,Rabi,2025,Clay Loam,Loamy,59,6.62,0.85,391,25,372,28.2,2.58,0.53,Good,
AP_ANP_00371_C1,Venkat Ramaiah,Summer,2025,Clay Loam,Loamy,59,6.62,0.85,391,25,372,28.2,2.58,0.53,Good,
AP_ANP_00371_C2,Nagarjuna Reddy,Summer,2025,Clay Loam,Loamy,59,6.62,0.85,391,25,372,28.2,2.58,0.53,Good,
AP_ANP_00371_C3,Vijayalakshmi,Summer,2025,Clay Loam,Loamy,59,6.62,0.85,391,25,372,28.2,2.58,0.53,Good,
AP_ANP_00372_C1,Gopal Reddy,Kharif,2025,Sandy Loam,Clay,146,6.11,0.89,312,26,199,22.03,2.84,0.19,Poor,
AP_ANP_00372_C2,Venkat Ramaiah,Kharif,2025,Sandy Loam,Clay,146,6.11,0.89,312,26,199,22.03,2.84,0.19,Poor,
AP_ANP_00372_C3,Nagarjuna Reddy,Kharif,2025,Sandy Loam,Clay,146,6.11,0.89,312,26,199,22.03,2.84,0.19,Poor,
AP_ANP_00372_C1,Gopal Reddy,Rabi,2025,Sandy Loam,Clay,146,6.11,0.89,312,26,199,22.03,2.84,0.19,Poor,
AP_ANP_00372_C2,Venkat Ramaiah,Rabi,2025,Sandy Loam,Clay,146,6.11,0.89,312,26,199,22.03,2.84,0.19,Poor,
AP_ANP_00372_C3,Nagarjuna Reddy,Rabi,2025,Sandy Loam,Clay,146,6.11,0.89,312,26,199,22.03,2.84,0.19,Poor,
AP_ANP_00372_C1,Gopal Reddy,Summer,2025,Sandy Loam,Clay,146,6.11,0.89,312,26,199,22.03,2.84,0.19,Poor,
AP_ANP_00372_C2,Venkat Ramaiah,Summer,2025,Sandy Loam,Clay,146,6.11,0.89,312,26,199,22.03,2.84,0.19,Poor,
AP_ANP_00372_C3,Nagarjuna Reddy,Summer,2025,Sandy Loam,Clay,146,6.11,0.89,312,26,199,22.03,2.84,0.19,Poor,
AP_ANP_00373_C1,Bhavani S,Kharif,2025,Sandy Loam,Loamy,104,7.11,0.95,347,21,338,12.2,1.8,0.16,Moderate,
AP_ANP_00373_C2,Gopal Reddy,Kharif,2025,Sandy Loam,Loamy,104,7.11,0.95,347,21,338,12.2,1.8,0.16,Moderate,
AP_ANP_00373_C3,Venkat Ramaiah,Kharif,2025,Sandy Loam,Loamy,104,7.11,0.95,347,21,338,12.2,1.8,0.16,Moderate,
AP_ANP_00373_C1,Bhavani S,Rabi,2025,Sandy Loam,Loamy,104,7.11,0.95,347,21,338,12.2,1.8,0.16,Moderate,
AP_ANP_00373_C2,Gopal Reddy,Rabi,2025,Sandy Loam,Loamy,104,7.11,0.95,347,21,338,12.2,1.8,0.16,Moderate,
AP_ANP_00373_C3,Venkat Ramaiah,Rabi,2025,Sandy Loam,Loamy,104,7.11,0.95,347,21,338,12.2,1.8,0.16,Moderate,
AP_ANP_00373_C1,Bhavani S,Summer,2025,Sandy Loam,Loamy,104,7.11,0.95,347,21,338,12.2,1.8,0.16,Moderate,
AP_ANP_00373_C2,Gopal Reddy,Summer,2025,Sandy Loam,Loamy,104,7.11,0.95,347,21,338,12.2,1.8,0.16,Moderate,
AP_ANP_00373_C3,Venkat Ramaiah,Summer,2025,Sandy Loam,Loamy,104,7.11,0.95,347,21,338,12.2,1.8,0.16,Moderate,
AP_ANP_00374_C1,Ravi Teja,Kharif,2025,Clay Loam,Loamy,67,7.3,0.91,152,15,379,29.22,1.01,0.69,Moderate,
AP_ANP_00374_C2,Bhavani S,Kharif,2025,Clay Loam,Loamy,67,7.3,0.91,152,15,379,29.22,1.01,0.69,Moderate,
AP_ANP_00374_C3,Gopal Reddy,Kharif,2025,Clay Loam,Loamy,67,7.3,0.91,152,15,379,29.22,1.01,0.69,Moderate,
AP_ANP_00374_C1,Ravi Teja,Rabi,2025,Clay Loam,Loamy,67,7.3,0.91,152,15,379,29.22,1.01,0.69,Moderate,
AP_ANP_00374_C2,Bhavani S,Rabi,2025,Clay Loam,Loamy,67,7.3,0.91,152,15,379,29.22,1.01,0.69,Moderate,
AP_ANP_00374_C3,Gopal Reddy,Rabi,2025,Clay Loam,Loamy,67,7.3,0.91,152,15,379,29.22,1.01,0.69,Moderate,
AP_ANP_00374_C1,Ravi Teja,Summer,2025,Clay Loam,Loamy,67,7.3,0.91,152,15,379,29.22,1.01,0.69,Moderate,
AP_ANP_00374_C2,Bhavani S,Summer,2025,Clay Loam,Loamy,67,7.3,0.91,152,15,379,29.22,1.01,0.69,Moderate,
AP_ANP_00374_C3,Gopal Reddy,Summer,2025,Clay Loam,Loamy,67,7.3,0.91,152,15,379,29.22,1.01,0.69,Moderate,
AP_ANP_00375_C1,Narasimha Rao,Kharif,2025,Black Cotton Soil,Clay,142,7.59,0.83,376,37,329,18.28,2.13,0.91,Moderate,
AP_ANP_00375_C2,Ravi Teja,Kharif,2025,Black Cotton Soil,Clay,142,7.59,0.83,376,37,329,18.28,2.13,0.91,Moderate,
AP_ANP_00375_C3,Bhavani S,Kharif,2025,Black Cotton Soil,Clay,142,7.59,0.83,376,37,329,18.28,2.13,0.91,Moderate,
AP_ANP_00375_C1,Narasimha Rao,Rabi,2025,Black Cotton Soil,Clay,142,7.59,0.83,376,37,329,18.28,2.13,0.91,Moderate,
AP_ANP_00375_C2,Ravi Teja,Rabi,2025,Black Cotton Soil,Clay,142,7.59,0.83,376,37,329,18.28,2.13,0.91,Moderate,
AP_ANP_00375_C3,Bhavani S,Rabi,2025,Black Cotton Soil,Clay,142,7.59,0.83,376,37,329,18.28,2.13,0.91,Moderate,
AP_ANP_00375_C1,Narasimha Rao,Summer,2025,Black Cotton Soil,Clay,142,7.59,0.83,376,37,329,18.28,2.13,0.91,Moderate,
AP_ANP_00375_C2,Ravi Teja,Summer,2025,Black Cotton Soil,Clay,142,7.59,0.83,376,37,329,18.28,2.13,0.91,Moderate,
AP_ANP_00375_C3,Bhavani S,Summer,2025,Black Cotton Soil,Clay,142,7.59,0.83,376,37,329,18.28,2.13,0.91,Moderate,
AP_ANP_00376_C1,Anuradha V,Kharif,2025,Clay Loam,Clay,108,6.02,1.14,387,11,192,27.88,0.98,1.7,Moderate,
AP_ANP_00376_C2,Narasimha Rao,Kharif,2025,Clay Loam,Clay,108,6.02,1.14,387,11,192,27.88,0.98,1.7,Moderate,
AP_ANP_00376_C3,Ravi Teja,Kharif,2025,Clay Loam,Clay,108,6.02,1.14,387,11,192,27.88,0.98,1.7,Moderate,
AP_ANP_00376_C1,Anuradha V,Rabi,2025,Clay Loam,Clay,108,6.02,1.14,387,11,192,27.88,0.98,1.7,Moderate,
AP_ANP_00376_C2,Narasimha Rao,Rabi,2025,Clay Loam,Clay,108,6.02,1.14,387,11,192,27.88,0.98,1.7,Moderate,
AP_ANP_00376_C3,Ravi Teja,Rabi,2025,Clay Loam,Clay,108,6.02,1.14,387,11,192,27.88,0.98,1.7,Moderate,
AP_ANP_00376_C1,Anuradha V,Summer,2025,Clay Loam,Clay,108,6.02,1.14,387,11,192,27.88,0.98,1.7,Moderate,
AP_ANP_00376_C2,Narasimha Rao,Summer,2025,Clay Loam,Clay,108,6.02,1.14,387,11,192,27.88,0.98,1.7,Moderate,
AP_ANP_00376_C3,Ravi Teja,Summer,2025,Clay Loam,Clay,108,6.02,1.14,387,11,192,27.88,0.98,1.7,Moderate,
AP_ANP_00377_C1,Krishna Murthy,Kharif,2025,Red Sandy Loam,Sandy,113,7.43,0.53,272,10,205,5.16,2.94,1.93,Poor,
AP_ANP_00377_C2,Anuradha V,Kharif,2025,Red Sandy Loam,Sandy,113,7.43,0.53,272,10,205,5.16,2.94,1.93,Poor,
AP_ANP_00377_C3,Narasimha Rao,Kharif,2025,Red Sandy Loam,Sandy,113,7.43,0.53,272,10,205,5.16,2.94,1.93,Poor,
AP_ANP_00377_C1,Krishna Murthy,Rabi,2025,Red Sandy Loam,Sandy,113,7.43,0.53,272,10,205,5.16,2.94,1.93,Poor,
AP_ANP_00377_C2,Anuradha V,Rabi,2025,Red Sandy Loam,Sandy,113,7.43,0.53,272,10,205,5.16,2.94,1.93,Poor,
AP_ANP_00377_C3,Narasimha Rao,Rabi,2025,Red Sandy Loam,Sandy,113,7.43,0.53,272,10,205,5.16,2.94,1.93,Poor,
AP_ANP_00377_C1,Krishna Murthy,Summer,2025,Red Sandy Loam,Sandy,113,7.43,0.53,272,10,205,5.16,2.94,1.93,Poor,
AP_ANP_00377_C2,Anuradha V,Summer,2025,Red Sandy Loam,Sandy,113,7.43,0.53,272,10,205,5.16,2.94,1.93,Poor,
AP_ANP_00377_C3,Narasimha Rao,Summer,2025,Red Sandy Loam,Sandy,113,7.43,0.53,272,10,205,5.16,2.94,1.93,Poor,
AP_ANP_00378_C1,Padma Kumari,Kharif,2025,Sandy Loam,Sandy,71,7.68,1.01,171,8,249,24.58,1.02,1.98,Good,
AP_ANP_00378_C2,Krishna Murthy,Kharif,2025,Sandy Loam,Sandy,71,7.68,1.01,171,8,249,24.58,1.02,1.98,Good,
AP_ANP_00378_C3,Anuradha V,Kharif,2025,Sandy Loam,Sandy,71,7.68,1.01,171,8,249,24.58,1.02,1.98,Good,
AP_ANP_00378_C1,Padma Kumari,Rabi,2025,Sandy Loam,Sandy,71,7.68,1.01,171,8,249,24.58,1.02,1.98,Good,
AP_ANP_00378_C2,Krishna Murthy,Rabi,2025,Sandy Loam,Sandy,71,7.68,1.01,171,8,249,24.58,1.02,1.98,Good,
AP_ANP_00378_C3,Anuradha V,Rabi,2025,Sandy Loam,Sandy,71,7.68,1.01,171,8,249,24.58,1.02,1.98,Good,
AP_ANP_00378_C1,Padma Kumari,Summer,2025,Sandy Loam,Sandy,71,7.68,1.01,171,8,249,24.58,1.02,1.98,Good,
AP_ANP_00378_C2,Krishna Murthy,Summer,2025,Sandy Loam,Sandy,71,7.68,1.01,171,8,249,24.58,1.02,1.98,Good,
AP_ANP_00378_C3,Anuradha V,Summer,2025,Sandy Loam,Sandy,71,7.68,1.01,171,8,249,24.58,1.02,1.98,Good,
AP_ANP_00379_C1,Srinivas Reddy,Kharif,2025,Black Cotton Soil,Clay,53,7.72,0.32,382,16,378,6.64,2.7,0.9,Good,
AP_ANP_00379_C2,Padma Kumari,Kharif,2025,Black Cotton Soil,Clay,53,7.72,0.32,382,16,378,6.64,2.7,0.9,Good,
AP_ANP_00379_C3,Krishna Murthy,Kharif,2025,Black Cotton Soil,Clay,53,7.72,0.32,382,16,378,6.64,2.7,0.9,Good,
AP_ANP_00379_C1,Srinivas Reddy,Rabi,2025,Black Cotton Soil,Clay,53,7.72,0.32,382,16,378,6.64,2.7,0.9,Good,
AP_ANP_00379_C2,Padma Kumari,Rabi,2025,Black Cotton Soil,Clay,53,7.72,0.32,382,16,378,6.64,2.7,0.9,Good,
AP_ANP_00379_C3,Krishna Murthy,Rabi,2025,Black Cotton Soil,Clay,53,7.72,0.32,382,16,378,6.64,2.7,0.9,Good,
AP_ANP_00379_C1,Srinivas Reddy,Summer,2025,Black Cotton Soil,Clay,53,7.72,0.32,382,16,378,6.64,2.7,0.9,Good,
AP_ANP_00379_C2,Padma Kumari,Summer,2025,Black Cotton Soil,Clay,53,7.72,0.32,382,16,378,6.64,2.7,0.9,Good,
AP_ANP_00379_C3,Krishna Murthy,Summer,2025,Black Cotton Soil,Clay,53,7.72,0.32,382,16,378,6.64,2.7,0.9,Good,
AP_ANP_00380_C1,Vijayalakshmi,Kharif,2025,Red Sandy Loam,Loamy,148,7.41,0.64,223,21,193,7.51,0.34,1.36,Moderate,
AP_ANP_00380_C2,Subba Rao,Kharif,2025,Red Sandy Loam,Loamy,148,7.41,0.64,223,21,193,7.51,0.34,1.36,Moderate,
AP_ANP_00380_C3,Ramesh Kumar,Kharif,2025,Red Sandy Loam,Loamy,148,7.41,0.64,223,21,193,7.51,0.34,1.36,Moderate,
AP_ANP_00380_C1,Vijayalakshmi,Rabi,2025,Red Sandy Loam,Loamy,148,7.41,0.64,223,21,193,7.51,0.34,1.36,Moderate,
AP_ANP_00380_C2,Subba Rao,Rabi,2025,Red Sandy Loam,Loamy,148,7.41,0.64,223,21,193,7.51,0.34,1.36,Moderate,
AP_ANP_00380_C3,Ramesh Kumar,Rabi,2025,Red Sandy Loam,Loamy,148,7.41,0.64,223,21,193,7.51,0.34,1.36,Moderate,
AP_ANP_00380_C1,Vijayalakshmi,Summer,2025,Red Sandy Loam,Loamy,148,7.41,0.64,223,21,193,7.51,0.34,1.36,Moderate,
AP_ANP_00380_C2,Subba Rao,Summer,2025,Red Sandy Loam,Loamy,148,7.41,0.64,223,21,193,7.51,0.34,1.36,Moderate,
AP_ANP_00380_C3,Ramesh Kumar,Summer,2025,Red Sandy Loam,Loamy,148,7.41,0.64,223,21,193,7.51,0.34,1.36,Moderate,
